#Network|Station|Location|Channel|Latitude|Longitude|Elevation|Depth|Azimuth|Dip|SensorDescription|Scale|ScaleFreq|ScaleUnits|SampleRate|StartTime|EndTime
3J|A408|01|DPZ|35.30352|-118.007087|670.4|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T00:43:03|2019-08-04T11:37:09
3J|A409|01|DPE|35.302976|-118.006098|670.8|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T00:48:45|2019-08-03T21:20:15
3J|A409|01|DPN|35.302976|-118.006098|670.8|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T00:48:45|2019-08-03T21:20:15
3J|A409|01|DPZ|35.302976|-118.006098|670.8|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T00:48:45|2019-08-03T21:20:15
3J|A410|01|DPE|35.30247|-118.005197|669.8|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T00:55:23|2019-08-03T18:06:57
3J|A410|01|DPN|35.30247|-118.005197|669.8|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T00:55:23|2019-08-03T18:06:57
3J|A410|01|DPZ|35.30247|-118.005197|669.8|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T00:55:23|2019-08-03T18:06:57
3J|A411|01|DPE|35.301968|-118.004242|667.8|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:00:06|2019-08-04T02:31:44
3J|A411|01|DPN|35.301968|-118.004242|667.8|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:00:06|2019-08-04T02:31:44
3J|A411|01|DPZ|35.301968|-118.004242|667.8|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T01:00:06|2019-08-04T02:31:44
3J|A412|01|DPE|35.301443|-118.003345|658.2|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:05:36|2019-08-04T03:51:09
3J|A412|01|DPN|35.301443|-118.003345|658.2|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:05:36|2019-08-04T03:51:09
3J|A412|01|DPZ|35.301443|-118.003345|658.2|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T01:05:36|2019-08-04T03:51:09
3J|A413|01|DPE|35.300938|-118.002553|656.9|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:11:42|2019-08-04T11:12:00
3J|A413|01|DPN|35.300938|-118.002553|656.9|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:11:42|2019-08-04T11:12:00
3J|A413|01|DPZ|35.300938|-118.002553|656.9|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T01:11:42|2019-08-04T11:12:00
3J|A414|01|DPE|35.300439|-118.001545|651.7|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:16:06|2019-08-04T15:51:17
3J|A414|01|DPN|35.300439|-118.001545|651.7|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:16:06|2019-08-04T15:51:17
3J|A414|01|DPZ|35.300439|-118.001545|651.7|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T01:16:06|2019-08-04T15:51:17
3J|A415|01|DPE|35.299965|-118.000634|647.7|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:24:15|2019-08-03T15:15:27
3J|A415|01|DPN|35.299965|-118.000634|647.7|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:24:15|2019-08-03T15:15:27
3J|A415|01|DPZ|35.299965|-118.000634|647.7|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T01:24:15|2019-08-03T15:15:27
3J|A416|01|DPE|35.300991|-117.999051|643.3|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:33:03|2019-08-04T14:37:08
3J|A416|01|DPN|35.300991|-117.999051|643.3|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:33:03|2019-08-04T14:37:08
3J|A416|01|DPZ|35.300991|-117.999051|643.3|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T01:33:03|2019-08-04T14:37:08
3J|A417|01|DPE|35.301147|-117.99707|638.2|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:39:39|2019-08-03T16:49:33
3J|A417|01|DPN|35.301147|-117.99707|638.2|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:39:39|2019-08-03T16:49:33
3J|A417|01|DPZ|35.301147|-117.99707|638.2|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T01:39:39|2019-08-03T16:49:33
3J|A418|01|DPE|35.301129|-117.995888|634.8|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:44:09|2019-08-04T06:28:50
3J|A418|01|DPN|35.301129|-117.995888|634.8|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:44:09|2019-08-04T06:28:50
3J|A418|01|DPZ|35.301129|-117.995888|634.8|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T01:44:09|2019-08-04T06:28:50
3J|A419|01|DPE|35.301127|-117.994635|633.7|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:52:09|2019-08-04T10:14:20
3J|A419|01|DPN|35.301127|-117.994635|633.7|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:52:09|2019-08-04T10:14:20
3J|A419|01|DPZ|35.301127|-117.994635|633.7|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T01:52:09|2019-08-04T10:14:20
3J|A420|01|DPE|35.301135|-117.993414|631.9|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:57:36|2019-08-04T11:14:41
3J|A420|01|DPN|35.301135|-117.993414|631.9|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T01:57:36|2019-08-04T11:14:41
3J|A420|01|DPZ|35.301135|-117.993414|631.9|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T01:57:36|2019-08-04T11:14:41
3J|A421|01|DPE|35.301119|-117.992318|631.0|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T02:02:12|2019-08-04T19:09:38
3J|A421|01|DPN|35.301119|-117.992318|631.0|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T02:02:12|2019-08-04T19:09:38
3J|A421|01|DPZ|35.301119|-117.992318|631.0|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T02:02:12|2019-08-04T19:09:38
3J|A422|01|DPE|35.30114|-117.991071|630.0|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T02:06:36|2019-08-05T00:55:22
3J|A422|01|DPN|35.30114|-117.991071|630.0|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T02:06:36|2019-08-05T00:55:22
3J|A422|01|DPZ|35.30114|-117.991071|630.0|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T02:06:36|2019-08-05T00:55:22
3J|A423|01|DPE|35.301109|-117.989916|629.5|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T02:12:15|2019-08-04T17:58:28
3J|A423|01|DPN|35.301109|-117.989916|629.5|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T02:12:15|2019-08-04T17:58:28
3J|A423|01|DPZ|35.301109|-117.989916|629.5|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T02:12:15|2019-08-04T17:58:28
3J|A424|01|DPE|35.301145|-117.988764|628.1|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T02:21:06|2019-08-04T22:18:30
3J|A424|01|DPN|35.301145|-117.988764|628.1|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T02:21:06|2019-08-04T22:18:30
3J|A424|01|DPZ|35.301145|-117.988764|628.1|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T02:21:06|2019-08-04T22:18:30
3J|A425|01|DPE|35.301139|-117.987606|626.6|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T02:25:42|2019-08-03T14:56:24
3J|A425|01|DPN|35.301139|-117.987606|626.6|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T02:25:42|2019-08-03T14:56:24
3J|A425|01|DPZ|35.301139|-117.987606|626.6|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T02:25:42|2019-08-03T14:56:24
3J|A426|01|DPE|35.301145|-117.986507|624.4|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T02:36:06|2019-08-04T23:07:45
3J|A426|01|DPN|35.301145|-117.986507|624.4|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-07T02:36:06|2019-08-04T23:07:45
3J|A426|01|DPZ|35.301145|-117.986507|624.4|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-07T02:36:06|2019-08-04T23:07:45
3J|A501|01|DPE|35.480026|-117.590004|995.8|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T01:12:33|2019-08-05T01:03:43
3J|A501|01|DPN|35.480026|-117.590004|995.8|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T01:12:33|2019-08-05T01:03:43
3J|A501|01|DPZ|35.480026|-117.590004|995.8|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-08T01:12:33|2019-08-05T01:03:43
3J|A502|01|DPE|35.479131|-117.590125|1001.3|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T01:18:42|2019-08-05T14:19:42
3J|A502|01|DPN|35.479131|-117.590125|1001.3|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T01:18:42|2019-08-05T14:19:42
3J|A502|01|DPZ|35.479131|-117.590125|1001.3|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-08T01:18:42|2019-08-05T14:19:42
3J|A503|01|DPE|35.478235|-117.590242|1006.5|1.0|90.0|0.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-08T01:27:09|2019-08-03T08:18:34
3J|A503|01|DPN|35.478235|-117.590242|1006.5|1.0|0.0|0.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-08T01:27:09|2019-08-03T08:18:34
3J|A503|01|DPZ|35.478235|-117.590242|1006.5|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-08T01:27:09|2019-08-03T08:18:34
3J|A504|01|DPE|35.477333|-117.590375|1014.2|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T01:31:03|2019-08-04T08:19:12
3J|A504|01|DPN|35.477333|-117.590375|1014.2|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T01:31:03|2019-08-04T08:19:12
3J|A504|01|DPZ|35.477333|-117.590375|1014.2|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-08T01:31:03|2019-08-04T08:19:12
3J|A505|01|DPE|35.476468|-117.590507|1021.4|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T01:37:06|2019-08-04T22:09:00
3J|A505|01|DPN|35.476468|-117.590507|1021.4|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T01:37:06|2019-08-04T22:09:00
3J|A505|01|DPZ|35.476468|-117.590507|1021.4|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-08T01:37:06|2019-08-04T22:09:00
3J|A506|01|DPE|35.475546|-117.590638|1027.0|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T01:42:30|2019-08-05T05:24:05
3J|A506|01|DPN|35.475546|-117.590638|1027.0|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T01:42:30|2019-08-05T05:24:05
3J|A506|01|DPZ|35.475546|-117.590638|1027.0|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-08T01:42:30|2019-08-05T05:24:05
3J|A507|01|DPE|35.474659|-117.590768|1033.0|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T01:45:36|2019-08-06T00:59:32
3J|A507|01|DPN|35.474659|-117.590768|1033.0|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T01:45:36|2019-08-06T00:59:32
3J|A507|01|DPZ|35.474659|-117.590768|1033.0|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-08T01:45:36|2019-08-06T00:59:32
3J|A508|01|DPE|35.473755|-117.59091|1038.3|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T01:48:12|2019-08-04T19:41:23
3J|A508|01|DPN|35.473755|-117.59091|1038.3|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T01:48:12|2019-08-04T19:41:23
3J|A508|01|DPZ|35.473755|-117.59091|1038.3|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-08T01:48:12|2019-08-04T19:41:23
3J|A509|01|DPE|35.472861|-117.591025|1043.5|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T01:51:30|2019-08-04T12:33:04
3J|A509|01|DPN|35.472861|-117.591025|1043.5|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T01:51:30|2019-08-04T12:33:04
3J|A509|01|DPZ|35.472861|-117.591025|1043.5|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-08T01:51:30|2019-08-04T12:33:04
3J|A510|01|DPE|35.471958|-117.591149|1048.8|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T01:54:12|2019-08-05T09:00:40
3J|A510|01|DPN|35.471958|-117.591149|1048.8|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T01:54:12|2019-08-05T09:00:40
3J|A510|01|DPZ|35.471958|-117.591149|1048.8|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-08T01:54:12|2019-08-05T09:00:40
3J|A511|01|DPE|35.471073|-117.591168|1043.9|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T01:58:01|2019-08-05T20:13:48
3J|A511|01|DPN|35.471073|-117.591168|1043.9|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T01:58:01|2019-08-05T20:13:48
3J|A511|01|DPZ|35.471073|-117.591168|1043.9|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-08T01:58:01|2019-08-05T20:13:48
3J|A512|01|DPE|35.470104|-117.590944|1042.0|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T02:01:36|2019-08-05T00:11:11
3J|A512|01|DPN|35.470104|-117.590944|1042.0|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T02:01:36|2019-08-05T00:11:11
3J|A512|01|DPZ|35.470104|-117.590944|1042.0|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-08T02:01:36|2019-08-05T00:11:11
3J|A513|01|DPE|35.469215|-117.590755|1044.7|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T02:05:36|2019-08-04T17:56:00
3J|A513|01|DPN|35.469215|-117.590755|1044.7|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T02:05:36|2019-08-04T17:56:00
3J|A513|01|DPZ|35.469215|-117.590755|1044.7|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-08T02:05:36|2019-08-04T17:56:00
3J|A514|01|DPE|35.46825|-117.590358|1045.7|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T02:10:12|2019-08-04T10:43:15
3J|A514|01|DPN|35.46825|-117.590358|1045.7|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T02:10:12|2019-08-04T10:43:15
3J|A514|01|DPZ|35.46825|-117.590358|1045.7|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-08T02:10:12|2019-08-04T10:43:15
3J|A515|01|DPE|35.467317|-117.589777|1049.2|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T02:14:12|2019-08-05T20:03:03
3J|A515|01|DPN|35.467317|-117.589777|1049.2|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T02:14:12|2019-08-05T20:03:03
3J|A515|01|DPZ|35.467317|-117.589777|1049.2|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-08T02:14:12|2019-08-05T20:03:03
3J|A516|01|DPE|35.466434|-117.589217|1054.9|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T02:19:15|2019-08-04T07:31:10
3J|A516|01|DPN|35.466434|-117.589217|1054.9|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T02:19:15|2019-08-04T07:31:10
3J|A516|01|DPZ|35.466434|-117.589217|1054.9|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-08T02:19:15|2019-08-04T07:31:10
3J|A517|01|DPE|35.465542|-117.5888|1059.1|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T02:22:15|2019-08-04T18:15:06
3J|A517|01|DPN|35.465542|-117.5888|1059.1|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T02:22:15|2019-08-04T18:15:06
3J|A517|01|DPZ|35.465542|-117.5888|1059.1|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-08T02:22:15|2019-08-04T18:15:06
3J|A518|01|DPE|35.464656|-117.588645|1061.2|1.0|90.0|0.0|DTCC|1225279.36626|50.0|M/S|2000.0|2019-07-08T02:26:42|2019-08-03T10:10:15
3J|A518|01|DPN|35.464656|-117.588645|1061.2|1.0|0.0|0.0|DTCC|1225279.36626|50.0|M/S|2000.0|2019-07-08T02:26:42|2019-08-03T10:10:15
3J|A518|01|DPZ|35.464656|-117.588645|1061.2|1.0|0.0|-90.0|DTCC|1225279.36626|50.0|M/S|2000.0|2019-07-08T02:26:42|2019-08-03T10:10:15
3J|A519|01|DPE|35.463726|-117.588612|1056.0|1.0|90.0|0.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-08T02:29:39|2019-08-03T05:32:13
3J|A519|01|DPN|35.463726|-117.588612|1056.0|1.0|0.0|0.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-08T02:29:39|2019-08-03T05:32:13
3J|A519|01|DPZ|35.463726|-117.588612|1056.0|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-08T02:29:39|2019-08-03T05:32:13
3J|A520|01|DPE|35.462821|-117.588629|1055.0|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T02:32:36|2019-08-04T06:57:47
3J|A520|01|DPN|35.462821|-117.588629|1055.0|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T02:32:36|2019-08-04T06:57:47
3J|A520|01|DPZ|35.462821|-117.588629|1055.0|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-08T02:32:36|2019-08-04T06:57:47
3J|A521|01|DPE|35.46189|-117.588562|1048.8|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T02:35:08|2019-08-05T11:58:05
3J|A521|01|DPN|35.46189|-117.588562|1048.8|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T02:35:08|2019-08-05T11:58:05
3J|A521|01|DPZ|35.46189|-117.588562|1048.8|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-08T02:35:08|2019-08-05T11:58:05
3J|A522|01|DPE|35.461031|-117.588464|1046.9|1.0|90.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T02:39:13|2019-08-05T05:21:57
3J|A522|01|DPN|35.461031|-117.588464|1046.9|1.0|0.0|0.0|DTCC|76579.9603913|50.0|M/S|2000.0|2019-07-08T02:39:13|2019-08-05T05:21:57
3J|A522|01|DPZ|35.461031|-117.588464|1046.9|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-08T02:39:13|2019-08-05T05:21:57
3J|A523|01|DPE|35.46009|-117.588037|1049.8|1.0|90.0|0.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-08T02:42:18|2019-08-03T20:56:30
3J|A523|01|DPN|35.46009|-117.588037|1049.8|1.0|0.0|0.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-08T02:42:18|2019-08-03T20:56:30
3J|A523|01|DPZ|35.46009|-117.588037|1049.8|1.0|0.0|-90.0|DTCC|4901117.46505|50.0|M/S|2000.0|2019-07-08T02:42:18|2019-08-03T20:56:30
CI|APL||HNE|35.341492|-116.874641|959.0|0.0|90.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213815.0|1.0|M/S**2|100.0|2016-11-07T00:00:00|
CI|APL||HNN|35.341492|-116.874641|959.0|0.0|0.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213815.0|1.0|M/S**2|100.0|2016-11-07T00:00:00|
CI|APL||HNZ|35.341492|-116.874641|959.0|0.0|0.0|-90.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213815.0|1.0|M/S**2|100.0|2016-11-07T00:00:00|
CI|APL|2C|HNE|35.341492|-116.874641|959.0|0.0|90.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213833.0|1.0|M/S**2|200.0|2016-11-07T00:00:00|
CI|APL|2C|HNN|35.341492|-116.874641|959.0|0.0|0.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213833.0|1.0|M/S**2|200.0|2016-11-07T00:00:00|
CI|APL|2C|HNZ|35.341492|-116.874641|959.0|0.0|0.0|-90.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213833.0|1.0|M/S**2|200.0|2016-11-07T00:00:00|
CI|AVM||HHE|35.06562|-116.615494|708.5|0.5|90.0|0.0|MBB-1,VELOCITY-TRANSDUCER,METROZET|314573000.0|1.0|M/S|100.0|2016-06-09T20:15:00|
CI|AVM||HHN|35.06562|-116.615494|708.5|0.5|0.0|0.0|MBB-1,VELOCITY-TRANSDUCER,METROZET|314573000.0|1.0|M/S|100.0|2016-06-09T20:15:00|
CI|AVM||HHZ|35.06562|-116.615494|708.5|0.5|0.0|-90.0|MBB-1,VELOCITY-TRANSDUCER,METROZET|314573000.0|1.0|M/S|100.0|2016-06-09T20:15:00|
CI|AVM||HNE|35.06562|-116.615494|708.5|0.0|90.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213636.0|1.0|M/S**2|100.0|2016-06-09T20:15:00|
CI|AVM||HNN|35.06562|-116.615494|708.5|0.0|0.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213508.0|1.0|M/S**2|100.0|2016-06-09T20:15:00|
CI|AVM||HNZ|35.06562|-116.615494|708.5|0.0|0.0|-90.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213593.0|1.0|M/S**2|100.0|2016-06-09T20:15:00|
CI|AVM|2C|HNE|35.06562|-116.615494|708.5|0.0|90.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213636.0|1.0|M/S**2|200.0|2016-06-09T20:15:00|
CI|AVM|2C|HNN|35.06562|-116.615494|708.5|0.0|0.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213508.0|1.0|M/S**2|200.0|2016-06-09T20:15:00|
CI|AVM|2C|HNZ|35.06562|-116.615494|708.5|0.0|0.0|-90.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213593.0|1.0|M/S**2|200.0|2016-06-09T20:15:00|
CI|CCA||HHE|35.152519|-118.016487|710.0|0.0|90.0|0.0|PBB-200S,Velocity Transducer,METROZET|626910000.0|0.03|M/S|100.0|2014-03-17T21:00:00|
CI|CCA||HHN|35.152519|-118.016487|710.0|0.0|0.0|0.0|PBB-200S,Velocity Transducer,METROZET|626910000.0|0.03|M/S|100.0|2014-03-17T21:00:00|
CI|CCA||HHZ|35.152519|-118.016487|710.0|0.0|0.0|-90.0|PBB-200S,Velocity Transducer,METROZET|626838000.0|0.03|M/S|100.0|2014-03-17T21:00:00|
CI|CCA||HNE|35.152519|-118.016487|710.0|0.0|90.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|213671.0|0.03|M/S**2|100.0|2014-03-17T21:00:00|
CI|CCA||HNN|35.152519|-118.016487|710.0|0.0|0.0|0.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|213458.0|0.03|M/S**2|100.0|2014-03-17T21:00:00|
CI|CCA||HNZ|35.152519|-118.016487|710.0|0.0|0.0|-90.0|EPISENSOR ES-T,Accelerometer,KINEMETRICS|214014.0|0.03|M/S**2|100.0|2014-03-17T21:00:00|
CI|CCC||HHE|35.524948|-117.364532|670.0|0.0|90.0|0.0|STS-2,VELOCITY-TRANSDUCER,STRECKEISEN|627368000.0|0.03|M/S|100.0|2017-10-19T17:30:00|
CI|CCC||HHN|35.524948|-117.364532|670.0|0.0|0.0|0.0|STS-2,VELOCITY-TRANSDUCER,STRECKEISEN|627368000.0|0.03|M/S|100.0|2017-10-19T17:30:00|
CI|CCC||HHZ|35.524948|-117.364532|670.0|0.0|0.0|-90.0|STS-2,VELOCITY-TRANSDUCER,STRECKEISEN|627368000.0|0.03|M/S|100.0|2017-10-19T17:30:00|
CI|CCC||HNE|35.524948|-117.364532|670.0|0.0|90.0|0.0|EPISENSOR ES-T,ACCELEROMETER,KINEMETRICS|213979.0|0.03|M/S**2|100.0|2010-09-23T16:30:00|
